"geracao","O","B","Y"
0,0.1445,0.7047,0.1508
1,0.7108,0.286,0.0032
2,0.9617,0.025,0.0133
3,0.9657,7e-04,0.0336
4,0.938,0,0.062
5,0.9021,0,0.0979
6,0.8589,0,0.1411
7,0.8085,0,0.1915
8,0.7526,0,0.2474
9,0.6957,0,0.3043
10,0.6367,0,0.3633
11,0.5786,0,0.4214
12,0.5182,0,0.4818
13,0.4578,0,0.5422
14,0.3976,0,0.6024
15,0.3477,0,0.6523
16,0.3044,0,0.6956
17,0.2646,0,0.7354
18,0.2274,0,0.7726
19,0.191,0,0.809
20,0.1574,0,0.8426
21,0.1266,0,0.8734
22,0.0984,0,0.9016
23,0.0742,0,0.9258
24,0.0527,0,0.9473
25,0.0335,0,0.9665
26,0.0197,0,0.9803
27,0.0081,0,0.9919
28,0.0031,0,0.9969
29,6e-04,0,0.9994
30,0,0,1
31,0,0,1
32,0,0,1
33,0,0,1
34,0,0,1
35,0,0,1
36,0,0,1
37,0,0,1
38,0,0,1
39,0,0,1
40,0,0,1
41,0,0,1
42,0,0,1
43,0,0,1
44,0,0,1
45,0,0,1
46,0,0,1
47,0,0,1
48,0,0,1
49,0,0,1
50,0,0,1
51,0,0,1
52,0,0,1
53,0,0,1
54,0,0,1
55,0,0,1
56,0,0,1
57,0,0,1
58,0,0,1
59,0,0,1
60,0,0,1
61,0,0,1
62,0,0,1
63,0,0,1
64,0,0,1
65,0,0,1
66,0,0,1
67,0,0,1
68,0,0,1
69,0,0,1
70,0,0,1
71,0,0,1
72,0,0,1
73,0,0,1
74,0,0,1
75,0,0,1
76,0,0,1
77,0,0,1
78,0,0,1
79,0,0,1
80,0,0,1
81,0,0,1
82,0,0,1
83,0,0,1
84,0,0,1
85,0,0,1
86,0,0,1
87,0,0,1
88,0,0,1
89,0,0,1
90,0,0,1
91,0,0,1
92,0,0,1
93,0,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,1
100,0,0,1
