"geracao","O","B","Y"
0,0.0989,0.8026,0.0985
1,0.596,0.4038,2e-04
2,0.9179,0.0803,0.0018
3,0.9884,0.0066,0.005
4,0.9901,1e-04,0.0098
5,0.9838,0,0.0162
6,0.9758,0,0.0242
7,0.9662,0,0.0338
8,0.955,0,0.045
9,0.9422,0,0.0578
10,0.9278,0,0.0722
11,0.9118,0,0.0882
12,0.8942,0,0.1058
13,0.875,0,0.125
14,0.8542,0,0.1458
15,0.8318,0,0.1682
16,0.8078,0,0.1922
17,0.7822,0,0.2178
18,0.755,0,0.245
19,0.7262,0,0.2738
20,0.6958,0,0.3042
21,0.6638,0,0.3362
22,0.6302,0,0.3698
23,0.603,0,0.397
24,0.575,0,0.425
25,0.5462,0,0.4538
26,0.5166,0,0.4834
27,0.4862,0,0.5138
28,0.455,0,0.545
29,0.423,0,0.577
30,0.401,0,0.599
31,0.379,0,0.621
32,0.357,0,0.643
33,0.335,0,0.665
34,0.313,0,0.687
35,0.291,0,0.709
36,0.269,0,0.731
37,0.247,0,0.753
38,0.225,0,0.775
39,0.203,0,0.797
40,0.181,0,0.819
41,0.159,0,0.841
42,0.137,0,0.863
43,0.115,0,0.885
44,0.093,0,0.907
45,0.071,0,0.929
46,0.049,0,0.951
47,0.027,0,0.973
48,0.005,0,0.995
49,0.0018,0,0.9982
50,2e-04,0,0.9998
51,0,0,1
52,0,0,1
53,0,0,1
54,0,0,1
55,0,0,1
56,0,0,1
57,0,0,1
58,0,0,1
59,0,0,1
60,0,0,1
61,0,0,1
62,0,0,1
63,0,0,1
64,0,0,1
65,0,0,1
66,0,0,1
67,0,0,1
68,0,0,1
69,0,0,1
70,0,0,1
71,0,0,1
72,0,0,1
73,0,0,1
74,0,0,1
75,0,0,1
76,0,0,1
77,0,0,1
78,0,0,1
79,0,0,1
80,0,0,1
81,0,0,1
82,0,0,1
83,0,0,1
84,0,0,1
85,0,0,1
86,0,0,1
87,0,0,1
88,0,0,1
89,0,0,1
90,0,0,1
91,0,0,1
92,0,0,1
93,0,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,1
100,0,0,1
