"geracao","O","B","Y"
0,0.1002,0.7997,0.1001
1,0.6002,0.3995,3e-04
2,0.9218,0.0764,0.0018
3,0.9875,0.0075,0.005
4,0.9899,3e-04,0.0098
5,0.9838,0,0.0162
6,0.9758,0,0.0242
7,0.9662,0,0.0338
8,0.955,0,0.045
9,0.9422,0,0.0578
10,0.9278,0,0.0722
11,0.9118,0,0.0882
12,0.8942,0,0.1058
13,0.875,0,0.125
14,0.8542,0,0.1458
15,0.8318,0,0.1682
16,0.8092,0,0.1908
17,0.787,0,0.213
18,0.764,0,0.236
19,0.7402,0,0.2598
20,0.7156,0,0.2844
21,0.6902,0,0.3098
22,0.664,0,0.336
23,0.637,0,0.363
24,0.6092,0,0.3908
25,0.5806,0,0.4194
26,0.5512,0,0.4488
27,0.521,0,0.479
28,0.49,0,0.51
29,0.4582,0,0.5418
30,0.4256,0,0.5744
31,0.3922,0,0.6078
32,0.358,0,0.642
33,0.323,0,0.677
34,0.2872,0,0.7128
35,0.2506,0,0.7494
36,0.2186,0,0.7814
37,0.1918,0,0.8082
38,0.165,0,0.835
39,0.1382,0,0.8618
40,0.1114,0,0.8886
41,0.0846,0,0.9154
42,0.0578,0,0.9422
43,0.045,0,0.955
44,0.0338,0,0.9662
45,0.0242,0,0.9758
46,0.0162,0,0.9838
47,0.0098,0,0.9902
48,0.005,0,0.995
49,0.0018,0,0.9982
50,2e-04,0,0.9998
51,0,0,1
52,0,0,1
53,0,0,1
54,0,0,1
55,0,0,1
56,0,0,1
57,0,0,1
58,0,0,1
59,0,0,1
60,0,0,1
61,0,0,1
62,0,0,1
63,0,0,1
64,0,0,1
65,0,0,1
66,0,0,1
67,0,0,1
68,0,0,1
69,0,0,1
70,0,0,1
71,0,0,1
72,0,0,1
73,0,0,1
74,0,0,1
75,0,0,1
76,0,0,1
77,0,0,1
78,0,0,1
79,0,0,1
80,0,0,1
81,0,0,1
82,0,0,1
83,0,0,1
84,0,0,1
85,0,0,1
86,0,0,1
87,0,0,1
88,0,0,1
89,0,0,1
90,0,0,1
91,0,0,1
92,0,0,1
93,0,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,1
100,0,0,1
