"geracao","O","B","Y"
0,0.0968,0.8048,0.0984
1,0.5921,0.4077,2e-04
2,0.9196,0.0786,0.0018
3,0.9876,0.0074,0.005
4,0.99,2e-04,0.0098
5,0.9838,0,0.0162
6,0.9758,0,0.0242
7,0.9662,0,0.0338
8,0.955,0,0.045
9,0.9422,0,0.0578
10,0.9278,0,0.0722
11,0.9158,0,0.0842
12,0.903,0,0.097
13,0.8894,0,0.1106
14,0.875,0,0.125
15,0.8598,0,0.1402
16,0.8438,0,0.1562
17,0.827,0,0.173
18,0.8094,0,0.1906
19,0.791,0,0.209
20,0.7718,0,0.2282
21,0.7518,0,0.2482
22,0.731,0,0.269
23,0.7094,0,0.2906
24,0.687,0,0.313
25,0.6638,0,0.3362
26,0.6398,0,0.3602
27,0.615,0,0.385
28,0.5894,0,0.4106
29,0.563,0,0.437
30,0.5358,0,0.4642
31,0.5078,0,0.4922
32,0.479,0,0.521
33,0.4494,0,0.5506
34,0.419,0,0.581
35,0.3878,0,0.6122
36,0.3558,0,0.6442
37,0.323,0,0.677
38,0.2894,0,0.7106
39,0.255,0,0.745
40,0.2198,0,0.7802
41,0.1838,0,0.8162
42,0.1634,0,0.8366
43,0.143,0,0.857
44,0.1226,0,0.8774
45,0.1022,0,0.8978
46,0.0818,0,0.9182
47,0.0614,0,0.9386
48,0.041,0,0.959
49,0.0206,0,0.9794
50,2e-04,0,0.9998
51,0,0,1
52,0,0,1
53,0,0,1
54,0,0,1
55,0,0,1
56,0,0,1
57,0,0,1
58,0,0,1
59,0,0,1
60,0,0,1
61,0,0,1
62,0,0,1
63,0,0,1
64,0,0,1
65,0,0,1
66,0,0,1
67,0,0,1
68,0,0,1
69,0,0,1
70,0,0,1
71,0,0,1
72,0,0,1
73,0,0,1
74,0,0,1
75,0,0,1
76,0,0,1
77,0,0,1
78,0,0,1
79,0,0,1
80,0,0,1
81,0,0,1
82,0,0,1
83,0,0,1
84,0,0,1
85,0,0,1
86,0,0,1
87,0,0,1
88,0,0,1
89,0,0,1
90,0,0,1
91,0,0,1
92,0,0,1
93,0,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,1
100,0,0,1
