"geracao","O","B","Y"
0,0.0111,0.4966,0.4923
1,0.016,0.9824,0.0016
2,0.0544,0.9456,0
3,0.113,0.887,0
4,0.1879,0.8121,0
5,0.2735,0.7265,0
6,0.3642,0.6358,0
7,0.4539,0.5461,0
8,0.5406,0.4594,0
9,0.6232,0.3768,0
10,0.7018,0.2982,0
11,0.7685,0.2315,0
12,0.826,0.174,0
13,0.8736,0.1264,0
14,0.9114,0.0886,0
15,0.941,0.059,0
16,0.9628,0.0372,0
17,0.9744,0.0256,0
18,0.9824,0.0176,0
19,0.9891,0.0109,0
20,0.9943,0.0057,0
21,0.998,0.002,0
22,1,0,0
23,1,0,0
24,1,0,0
25,1,0,0
26,1,0,0
27,1,0,0
28,1,0,0
29,1,0,0
30,1,0,0
31,1,0,0
32,1,0,0
33,1,0,0
34,1,0,0
35,1,0,0
36,1,0,0
37,1,0,0
38,1,0,0
39,1,0,0
40,1,0,0
41,1,0,0
42,1,0,0
43,1,0,0
44,1,0,0
45,1,0,0
46,1,0,0
47,1,0,0
48,1,0,0
49,1,0,0
50,1,0,0
51,1,0,0
52,1,0,0
53,1,0,0
54,1,0,0
55,1,0,0
56,1,0,0
57,1,0,0
58,1,0,0
59,1,0,0
60,1,0,0
61,1,0,0
62,1,0,0
63,1,0,0
64,1,0,0
65,1,0,0
66,1,0,0
67,1,0,0
68,1,0,0
69,1,0,0
70,1,0,0
71,1,0,0
72,1,0,0
73,1,0,0
74,1,0,0
75,1,0,0
76,1,0,0
77,1,0,0
78,1,0,0
79,1,0,0
80,1,0,0
81,1,0,0
82,1,0,0
83,1,0,0
84,1,0,0
85,1,0,0
86,1,0,0
87,1,0,0
88,1,0,0
89,1,0,0
90,1,0,0
91,1,0,0
92,1,0,0
93,1,0,0
94,1,0,0
95,1,0,0
96,1,0,0
97,1,0,0
98,1,0,0
99,1,0,0
100,1,0,0
