"","Generation","O","Y","B"
"148",147,1,0,0
"149",148,1,0,0
"150",149,1,0,0
"151",150,1,0,0
"152",151,1,0,0
"153",152,1,0,0
"154",153,1,0,0
"155",154,1,0,0
"156",155,1,0,0
"157",156,1,0,0
"158",157,1,0,0
"159",158,1,0,0
"160",159,1,0,0
"161",160,1,0,0
"162",161,1,0,0
"163",162,1,0,0
"164",163,1,0,0
"165",164,1,0,0
"166",165,1,0,0
"167",166,1,0,0
"168",167,1,0,0
"169",168,1,0,0
"170",169,1,0,0
"171",170,1,0,0
"172",171,1,0,0
"173",172,1,0,0
"174",173,1,0,0
"175",174,1,0,0
"176",175,1,0,0
"177",176,1,0,0
"178",177,1,0,0
"179",178,1,0,0
"180",179,1,0,0
"181",180,1,0,0
"182",181,1,0,0
"183",182,1,0,0
"184",183,1,0,0
"185",184,1,0,0
"186",185,1,0,0
"187",186,1,0,0
"188",187,1,0,0
"189",188,1,0,0
"190",189,1,0,0
"191",190,1,0,0
"192",191,1,0,0
"193",192,1,0,0
"194",193,1,0,0
"195",194,1,0,0
"196",195,1,0,0
"197",196,1,0,0
"198",197,1,0,0
"199",198,1,0,0
"200",199,1,0,0
"201",200,1,0,0
